=== FILE: Background.output000000001.wav.3dfetemi.ingestion-84f9b89597-pnvsl.wav ===
Timestamp_ms,Peak,Mean,CV
2300.0,548.3125,510.9794,0.0201
2320.0,541.6562,510.931,0.0204
2340.0,540.9219,510.8234,0.0197
2360.0,536.6875,511.2876,0.0189
2380.0,537.3438,510.3825,0.0175
2400.0,535.375,511.2794,0.0181
2420.0,536.0,510.6078,0.0193
2440.0,538.75,510.7376,0.0192
2460.0,536.1562,510.5506,0.0184
2480.0,534.6719,510.5964,0.0175
2500.0,531.5625,510.5114,0.0168
2520.0,531.3438,510.7884,0.0155
2540.0,536.1875,510.5451,0.0214
2560.0,537.8594,510.9302,0.0179
2580.0,546.8906,510.4388,0.0229
2600.0,538.4375,510.33,0.0187
2620.0,532.1406,510.6742,0.0177
2640.0,538.5469,510.4461,0.0203
2660.0,557.2656,510.984,0.0287
2680.0,557.25,511.04,0.0269
2700.0,549.0156,511.1122,0.0213
2720.0,540.5938,511.395,0.0203
2740.0,533.7031,511.1888,0.0179
2760.0,537.2656,511.076,0.0186
2780.0,547.5312,511.4274,0.0213
2800.0,549.1406,511.1354,0.0229
2820.0,543.4375,511.1946,0.0225
2840.0,534.9688,511.0603,0.0172
2860.0,537.8906,511.568,0.0183
2880.0,544.6094,511.3366,0.019
2900.0,542.6719,511.5018,0.0181
2920.0,537.0156,511.015,0.0174
2940.0,545.0469,511.7292,0.0198
2960.0,539.5156,510.4662,0.0197
2980.0,542.7344,511.4078,0.0197

=== FILE: Background.output000000095.wav.3dfeug0t.ingestion-84f9b89597-w9mt8.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,539.3906,509.3418,0.0218
40.0,549.3438,509.3596,0.0257
60.0,551.0781,509.788,0.0277
80.0,544.3125,508.4964,0.0258
100.0,580.2812,510.2585,0.0325
120.0,554.7969,509.2562,0.0302
140.0,548.9062,509.826,0.0322
160.0,543.3438,509.744,0.0259
180.0,545.2344,509.1842,0.0279
200.0,546.2812,509.5211,0.0315
220.0,545.1562,509.855,0.0281
240.0,550.7031,508.8336,0.0299
260.0,550.5469,510.1232,0.0271
280.0,554.3125,509.1322,0.0302
300.0,553.3438,509.6726,0.0314
320.0,544.1875,509.5826,0.0253
340.0,550.125,508.8446,0.0266
360.0,539.8125,509.361,0.0212
380.0,538.5938,509.9318,0.0244
400.0,538.6094,509.5002,0.0242
420.0,536.7344,509.4448,0.0217
440.0,540.4375,509.8165,0.0207
460.0,552.2188,509.3899,0.0242
480.0,556.0312,509.354,0.0285
500.0,549.5,510.1402,0.0291
520.0,540.7656,509.0645,0.0246
540.0,545.8594,509.5396,0.0249
560.0,540.625,509.3992,0.0213
580.0,545.3438,509.2591,0.0225
600.0,546.3594,509.933,0.0199
620.0,543.0312,509.6774,0.0234
640.0,538.5781,508.6904,0.0209
660.0,537.2969,509.9306,0.0183
680.0,541.1094,509.5224,0.0241
700.0,546.7969,509.7834,0.0263
720.0,549.0938,509.1694,0.0273
740.0,543.3281,509.8142,0.0227
760.0,537.7656,508.6261,0.0242
780.0,536.7188,509.749,0.0218
800.0,540.7969,509.6912,0.0226
820.0,535.1875,509.3522,0.0218
840.0,533.8906,509.6718,0.0219
860.0,544.5781,509.535,0.0263
880.0,541.1719,509.2228,0.0227
900.0,536.6562,509.322,0.0201
920.0,540.5,509.4382,0.0263
940.0,542.9062,509.8274,0.0253
960.0,538.2969,509.3592,0.0218
980.0,549.2344,509.5091,0.0231
1000.0,552.2031,509.494,0.0251
1020.0,536.7656,509.4628,0.0219
1040.0,541.0,509.4406,0.0227
1060.0,539.8281,509.7571,0.0218
1080.0,545.9688,509.1794,0.0259
1100.0,541.4688,509.3398,0.0257
1120.0,545.6562,509.3028,0.0225
1140.0,540.4688,510.0296,0.0233
1160.0,536.6406,508.6841,0.0237
1180.0,545.9844,510.1541,0.0238
1200.0,547.2344,509.5482,0.0187
1220.0,539.1875,509.165,0.0222
1240.0,544.6719,509.9575,0.0233
1260.0,546.2812,509.811,0.0265
1280.0,543.1094,508.9244,0.0239
1300.0,540.6719,509.7476,0.0221
1320.0,536.8125,508.9646,0.0204
1340.0,540.9531,510.1755,0.0243
1360.0,537.6094,509.4727,0.0217
1380.0,555.4688,509.1926,0.0268
1400.0,538.2812,509.6062,0.0224
1420.0,540.7188,509.3463,0.0256
1440.0,537.8281,509.3722,0.0245
1460.0,553.375,509.4825,0.0237
1480.0,541.7656,509.6841,0.024
1500.0,546.6875,509.2732,0.0273
1520.0,546.0312,509.1523,0.0244
1540.0,547.2812,510.0358,0.0218
1560.0,545.2031,509.6259,0.0251
1580.0,545.3594,510.2313,0.0259
1600.0,537.6562,510.0274,0.0199
1620.0,544.1875,509.2291,0.0253
1640.0,556.9375,510.2164,0.0245
1660.0,554.0156,509.5182,0.0295
1680.0,545.9688,510.0088,0.0258
1700.0,543.0625,509.8982,0.0271
1720.0,541.125,510.2118,0.0244
1740.0,547.7344,510.1808,0.0247
1760.0,538.8906,509.7402,0.0225
1780.0,548.0781,509.8684,0.023
1800.0,543.8438,509.9574,0.0228
1820.0,551.0469,510.6266,0.0247
1840.0,543.6875,510.4558,0.0216
1860.0,535.4688,509.5721,0.0205
1880.0,536.8906,510.1263,0.0203
1900.0,541.3125,510.256,0.023
1920.0,543.1406,510.2788,0.0259
1940.0,540.1406,510.1059,0.0225
1960.0,551.75,510.1926,0.0257
1980.0,543.9688,510.5118,0.0213
2000.0,546.0156,510.389,0.0221
2020.0,536.8906,509.7022,0.0191
2040.0,542.6562,510.4871,0.0222
2060.0,551.5938,510.4257,0.0264
2080.0,549.1875,509.7428,0.0244
2100.0,541.0938,510.0919,0.0223
2120.0,548.7344,510.3133,0.0239
2140.0,536.125,509.884,0.0214
2160.0,536.0938,510.6008,0.0189
2180.0,532.6406,510.164,0.0175
2200.0,549.2188,509.9266,0.0221
2220.0,543.2344,510.1082,0.0235
2240.0,543.25,510.177,0.0215
2260.0,534.1562,510.0506,0.0219
2280.0,533.7969,510.1427,0.0178
2300.0,547.4688,510.8357,0.0241
2320.0,543.7188,510.5403,0.0231
2340.0,548.0469,509.9624,0.0209
2360.0,544.3594,510.3484,0.0265
2380.0,553.6875,510.8256,0.0278
2400.0,546.4531,510.3095,0.0246
2420.0,552.4844,510.5262,0.0278
2440.0,537.2812,511.1865,0.0197
2460.0,541.3438,511.0044,0.0221
2480.0,542.5312,509.9056,0.0199
2500.0,538.7344,511.2284,0.0221
2520.0,546.5938,510.4031,0.023
2540.0,538.9219,511.0649,0.0197
2560.0,538.5156,509.9968,0.0196
2580.0,542.375,510.6593,0.0219
2600.0,540.1562,510.4924,0.0201
2620.0,542.0,510.2842,0.0239
2640.0,541.3125,510.6757,0.0224
2660.0,541.4375,510.2535,0.022
2680.0,543.8594,510.2114,0.0218
2700.0,543.9062,510.6084,0.0226
2720.0,543.2344,510.4688,0.0218
2740.0,533.2656,510.0746,0.0196
2760.0,537.8281,510.3574,0.0198
2780.0,540.1094,509.9365,0.0217
2800.0,549.5156,510.1365,0.0247
2820.0,546.8906,510.6064,0.0267
2840.0,544.1094,510.3453,0.0228
2860.0,550.5625,511.1706,0.0237
2880.0,546.9219,510.513,0.0249
2900.0,559.0312,510.6664,0.0306
2920.0,557.6094,511.2155,0.0255
2940.0,545.8281,511.0054,0.0211
2960.0,538.4219,511.6528,0.0203
2980.0,554.9219,510.9171,0.024
3000.0,551.5156,511.284,0.0243

=== FILE: Background.output000000096.wav.3dfeufpf.ingestion-84f9b89597-kbmgb.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,550.1406,510.88,0.0257
40.0,557.5,510.9898,0.0242
60.0,534.0156,511.7472,0.0165
80.0,542.6719,510.639,0.0256
100.0,549.9375,511.5871,0.0241
120.0,544.0781,510.8892,0.0228
140.0,548.625,511.3218,0.0243
160.0,542.3281,510.7708,0.0257
180.0,545.9219,510.5467,0.0252
200.0,544.6094,511.8468,0.0259
220.0,540.4531,511.1667,0.0211
240.0,536.0312,510.5926,0.0188
260.0,534.5,510.8532,0.0173
280.0,547.5469,510.8018,0.0211
300.0,546.5625,510.7786,0.0263
320.0,539.4844,510.7286,0.0224
340.0,562.9219,511.0283,0.0283
360.0,547.7344,510.8328,0.028
380.0,542.5781,511.135,0.024
400.0,548.7031,510.3988,0.0248
420.0,541.7188,511.0727,0.0225
440.0,538.5469,510.6639,0.0188
460.0,553.7031,510.8822,0.0233
480.0,550.5312,510.5608,0.0247
500.0,546.1875,510.4518,0.0242
520.0,546.5938,510.5618,0.0271
540.0,549.0938,511.2024,0.0251
560.0,545.0781,510.7738,0.0245
580.0,541.3438,510.8516,0.0234
600.0,553.9219,510.4775,0.0264
620.0,538.5469,511.2498,0.022
640.0,540.9531,510.0576,0.0216
660.0,558.625,510.8471,0.0247
680.0,542.125,511.2538,0.0243
700.0,550.7656,510.1872,0.025
720.0,547.9531,511.3444,0.0276
740.0,547.7812,510.6173,0.0271
760.0,545.9375,511.0586,0.0235
780.0,549.4844,511.0057,0.0239
800.0,540.1406,510.5142,0.0216
820.0,553.9844,510.8132,0.023
840.0,539.2188,510.4245,0.0208
860.0,545.9531,511.3132,0.0255
880.0,551.2031,511.4561,0.0263
900.0,550.2188,511.0035,0.0231
920.0,546.0625,511.3062,0.0274
940.0,548.6719,511.2374,0.0285
960.0,545.0,511.3586,0.0225
980.0,545.2344,511.0716,0.0228
1000.0,548.7812,511.389,0.0232
1020.0,546.2969,511.2982,0.0255
1040.0,547.75,511.0668,0.0219
1060.0,537.6719,510.5786,0.02
1080.0,570.7812,511.1952,0.0289
1100.0,545.6406,511.3066,0.022
1120.0,556.8125,511.1341,0.025
1140.0,545.4062,511.1119,0.0222
1160.0,546.2969,511.132,0.0253
1180.0,544.875,511.2505,0.0254
1200.0,548.8594,510.6484,0.02
1220.0,539.75,511.1848,0.0217
1240.0,552.9844,510.7204,0.0283
1260.0,546.875,510.8329,0.0242
1280.0,545.9844,511.0466,0.0214
1300.0,538.2344,511.2068,0.0217
1320.0,556.7812,510.7183,0.0277
1340.0,541.4062,510.8097,0.0215
1360.0,544.9844,511.1676,0.0214
1380.0,537.1094,510.8676,0.0228
1400.0,553.0938,510.847,0.0302
1420.0,549.6875,511.0762,0.0253
1440.0,538.7188,510.8172,0.0219
1460.0,533.2969,511.1764,0.0192
1480.0,551.5781,510.7079,0.0277
1500.0,545.0312,510.9166,0.0256
1520.0,539.8125,510.9514,0.0209
1540.0,546.5938,510.9937,0.0219
1560.0,556.625,510.6192,0.0294
1580.0,553.6094,511.1686,0.0279
1600.0,560.2969,510.9729,0.0255
1620.0,542.9062,510.9206,0.021
1640.0,553.8438,511.0871,0.0275
1660.0,556.1094,510.9616,0.0272
1680.0,546.5938,510.905,0.023
1700.0,537.4375,510.954,0.0205
1720.0,548.0312,511.0306,0.0311
1740.0,551.6094,511.5053,0.0269
1760.0,539.3906,510.3438,0.0247
1780.0,541.1094,510.9606,0.0205
1800.0,549.5156,511.0934,0.0229
1820.0,552.2344,511.1084,0.0259
1840.0,548.1875,510.8522,0.027
1860.0,552.0,510.8892,0.0246
1880.0,543.2812,510.5167,0.0218
1900.0,542.0938,511.5309,0.0243
1920.0,538.0312,510.3528,0.0229
1940.0,553.375,510.7311,0.0208
1960.0,545.8438,510.7092,0.0253
1980.0,548.125,510.6118,0.0227
2000.0,541.4531,510.9834,0.0203
2020.0,536.2969,509.9885,0.0206
2040.0,548.9219,510.8216,0.0242
2060.0,535.9375,510.8472,0.0186
2080.0,551.7188,510.3568,0.0254
2100.0,549.5312,511.7666,0.0278
2120.0,546.75,510.6914,0.0301
2140.0,548.8594,511.5406,0.0235
2160.0,548.2188,511.405,0.0256
2180.0,542.1406,511.3334,0.022
2200.0,553.2031,511.0034,0.0279
2220.0,545.6562,510.912,0.0293
2240.0,540.9688,511.2632,0.0252
2260.0,545.6875,511.6262,0.0261
2280.0,552.1406,511.1168,0.0309
2300.0,561.2969,510.9114,0.0325
2320.0,564.3438,512.3452,0.0322
2340.0,561.5938,510.3927,0.0316
2360.0,550.9688,512.2423,0.0282
2380.0,566.75,510.8032,0.0362
2400.0,576.7188,511.624,0.0364
2420.0,557.8594,510.7977,0.0333
2440.0,558.1719,511.6853,0.0304
2460.0,559.125,510.6446,0.0296
2480.0,549.7344,511.6506,0.0311
2500.0,558.625,510.5614,0.0331
2520.0,573.1875,511.955,0.0414
2540.0,557.1094,511.3562,0.0354
2560.0,561.25,511.5705,0.0318
2580.0,582.4219,511.5238,0.0367
2600.0,566.0,511.216,0.0358
2620.0,551.6094,510.5244,0.0334
2640.0,588.1875,511.1247,0.0359
2660.0,546.875,511.6726,0.0298
2680.0,561.5781,511.3266,0.039
2700.0,560.4062,510.938,0.0372
2720.0,563.0938,510.9029,0.0396
2740.0,575.3125,511.709,0.0368
2760.0,560.5625,511.3376,0.0364
2780.0,572.8594,510.9197,0.0405
2800.0,581.625,511.7322,0.0435
2820.0,556.875,511.5076,0.0307
2840.0,557.2031,510.938,0.0342
2860.0,563.5625,511.0721,0.034
2880.0,593.0,511.6655,0.0547
2900.0,600.8125,510.5357,0.0497
2920.0,559.8125,511.894,0.0345
2940.0,583.3906,510.8584,0.0424
2960.0,567.5469,511.3361,0.0409
2980.0,575.9062,510.0466,0.0399

=== FILE: Background.output000000100.wav.3dfeufpn.ingestion-84f9b89597-pnvsl.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,545.4219,511.4875,0.0218
40.0,548.2656,510.7802,0.0253
60.0,544.5,511.1524,0.0209
80.0,540.2656,511.2578,0.0241
100.0,531.375,510.96,0.0158
120.0,540.875,510.8638,0.018
140.0,541.0938,510.9777,0.0237
160.0,542.4844,510.6564,0.0214
180.0,548.8125,511.0154,0.0251
200.0,545.2969,510.9075,0.0228
220.0,547.375,510.4623,0.022
240.0,546.2812,510.9178,0.0201
260.0,533.3594,511.1286,0.0195
280.0,545.9062,510.266,0.024
300.0,536.4531,510.774,0.0199
320.0,540.25,510.3902,0.0231
340.0,539.9688,509.8882,0.0224
360.0,538.75,510.8848,0.023
380.0,537.6875,510.1914,0.0206
400.0,553.2188,510.4286,0.0266
420.0,540.75,510.5971,0.0257
440.0,548.2969,510.0278,0.0254
460.0,548.0625,509.8677,0.0229
480.0,537.1406,510.4742,0.0193
500.0,538.4375,510.4832,0.0217
520.0,548.2031,510.071,0.0238
540.0,545.2344,510.0408,0.0233
560.0,550.7188,509.9562,0.0279
580.0,555.5469,510.5434,0.0288
600.0,551.7656,510.5944,0.0261
620.0,546.9688,510.224,0.0246
640.0,544.6094,510.7206,0.0209
660.0,538.2344,509.9357,0.0217
680.0,535.9688,510.5793,0.0198
700.0,550.0625,510.659,0.0248
720.0,542.9688,510.0802,0.0219
740.0,543.5,510.6739,0.0277
760.0,553.4531,510.5296,0.0272
780.0,551.3594,510.5666,0.0246
800.0,550.3438,510.1544,0.0264
820.0,546.4531,511.364,0.0231
840.0,542.7812,510.2513,0.0221
860.0,541.6094,510.5605,0.0198
880.0,539.5781,510.7868,0.0218
900.0,557.0312,510.7061,0.0294
920.0,548.7812,510.8454,0.026
940.0,547.1406,511.0664,0.0237
960.0,546.6875,511.0486,0.0254
980.0,548.0781,510.8146,0.0225
1000.0,536.0312,511.095,0.019
1020.0,534.8125,511.0756,0.0165
1040.0,541.1875,510.8211,0.0195
1060.0,536.625,511.1592,0.0205
1080.0,555.9844,510.9548,0.0263
1100.0,548.0625,510.4994,0.022
1120.0,548.875,511.4359,0.0243
1140.0,541.3281,510.5901,0.0213
1160.0,542.0156,511.2357,0.0229
1180.0,549.6875,510.4256,0.0223
1200.0,557.3594,511.2136,0.0281
1220.0,540.4062,510.9212,0.0202
1240.0,548.7969,510.9623,0.0243
1260.0,547.125,510.4423,0.0251
1280.0,564.5781,510.7172,0.0299
1300.0,547.0781,510.4021,0.0221
1320.0,548.8594,510.7868,0.0258
1340.0,538.0,510.378,0.0244
1360.0,552.125,510.131,0.0263
1380.0,540.7031,510.4983,0.022
1400.0,545.9375,510.8828,0.0209
1420.0,541.7812,510.0186,0.0212
1440.0,548.8594,510.9812,0.0268
1460.0,549.3281,509.6444,0.0266
1480.0,537.9844,510.7918,0.021
1500.0,544.3438,510.21,0.0244
1520.0,549.7812,510.5782,0.0232
1540.0,536.6406,510.0228,0.0228
1560.0,536.375,510.8602,0.0194
1580.0,537.7031,509.7474,0.0193
1600.0,541.5156,510.4894,0.021
1620.0,547.7344,510.2684,0.0252
1640.0,543.7344,510.5198,0.0232
1660.0,551.2656,509.8444,0.0233
1680.0,545.6094,510.2706,0.0198
1700.0,544.4219,510.2502,0.0244
1720.0,538.2812,510.8638,0.0207
1740.0,544.0781,509.8252,0.0208
1760.0,549.0938,510.23,0.0262
1780.0,538.4219,510.3988,0.0188
1800.0,537.0781,509.2838,0.0201
1820.0,547.7969,510.765,0.0228
1840.0,538.9219,509.7573,0.0227
1860.0,554.875,510.3854,0.0301
1880.0,541.5312,509.6002,0.0242
1900.0,538.1562,510.6006,0.0192
1920.0,533.7812,509.5199,0.0191
1940.0,536.2031,510.2552,0.0191
1960.0,538.7344,509.747,0.022
1980.0,537.4688,509.6523,0.0202
2000.0,542.4688,509.7122,0.0237
2020.0,539.3906,509.621,0.023
2040.0,539.8438,510.337,0.0208
2060.0,546.2031,510.0746,0.0217
2080.0,548.4844,509.1894,0.0244
2100.0,543.0156,509.6617,0.0219
2120.0,540.9531,509.7348,0.0208
2140.0,534.5938,509.9648,0.0195
2160.0,540.875,509.7167,0.0206
2180.0,542.9844,509.907,0.0234
2200.0,531.8906,509.6559,0.0175
2220.0,534.7969,509.7423,0.0182
2240.0,536.2656,509.8038,0.0202
2260.0,533.6406,509.2134,0.0203
2280.0,535.4219,509.5924,0.0191
2300.0,530.7031,509.631,0.0137
2320.0,538.9844,510.1808,0.0176
2340.0,533.5156,509.3636,0.0174
2360.0,535.6875,509.876,0.0189
2380.0,538.5,509.466,0.0188
2400.0,533.75,509.7622,0.0179
2420.0,533.4531,509.531,0.0151
2440.0,534.7344,509.7342,0.017
2460.0,533.0938,509.4906,0.0162
2480.0,531.0469,509.7438,0.0148
2500.0,535.6562,509.3178,0.0183
2520.0,537.9375,509.7429,0.0164
2540.0,532.2812,509.9798,0.0169
2560.0,528.2031,509.5767,0.0148
2580.0,531.875,509.4656,0.0178
2600.0,532.1875,509.3594,0.0169
2620.0,532.8594,510.0744,0.0188
2640.0,531.1875,509.4534,0.0173
2660.0,532.8594,509.5138,0.0193
2680.0,532.0781,509.3788,0.0154
2700.0,532.7969,509.5877,0.0154
2720.0,534.1875,509.3748,0.0181
2740.0,529.9062,509.5645,0.0151
2760.0,535.7188,509.8156,0.0168
2780.0,531.0625,509.6032,0.0187
2800.0,540.5,509.7386,0.0141
2820.0,533.1875,509.7437,0.0168
2840.0,530.0625,508.9842,0.0155
2860.0,529.3438,509.2886,0.015
2880.0,536.3594,510.0404,0.0181
2900.0,530.8906,509.1511,0.0154
2920.0,533.5469,509.7334,0.0172
2940.0,535.8438,509.76,0.0161
2960.0,534.2969,509.5024,0.0172
2980.0,536.1562,509.5423,0.0185
3000.0,533.2188,509.4618,0.0158

=== FILE: Background.output000000101.wav.3dfetcv4.ingestion-84f9b89597-kbmgb.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,526.0,509.3019,0.0145
40.0,532.375,509.543,0.0165
60.0,528.6094,509.7464,0.0137
80.0,537.2812,509.466,0.0184
100.0,537.6719,509.858,0.0176
120.0,539.4688,508.8466,0.0161
140.0,536.2969,509.9932,0.016
160.0,535.375,509.0088,0.0146
180.0,537.0625,509.728,0.0202
200.0,534.8281,509.3644,0.0166
220.0,532.6562,509.3556,0.0166
240.0,531.1719,510.2226,0.0163
260.0,528.9375,509.2894,0.0158
280.0,532.7812,509.2454,0.0187
300.0,537.0938,509.7136,0.0198
320.0,546.8125,509.763,0.0272
340.0,565.8594,509.3802,0.0326
360.0,573.1562,510.0789,0.054
380.0,572.5469,509.9296,0.0524
400.0,542.3594,509.1283,0.0267
420.0,572.1719,509.594,0.0327
440.0,558.7031,509.5478,0.0298
460.0,554.8281,509.1552,0.0299
480.0,567.3594,509.6251,0.0291
500.0,563.0781,509.6546,0.0355
520.0,556.8438,509.771,0.0325
540.0,553.0625,509.1096,0.03
560.0,550.5,509.4358,0.0284
580.0,548.8125,509.5504,0.0306
600.0,542.7656,509.5273,0.0262
620.0,543.0625,509.5921,0.0269
640.0,548.1406,509.3116,0.0285
660.0,546.6719,509.2128,0.0262
680.0,548.8281,509.7032,0.0284
700.0,554.4375,509.7186,0.0304
720.0,547.4688,509.3943,0.0273
740.0,565.5469,509.3862,0.035
760.0,547.5,509.7524,0.0242
780.0,552.5781,509.6064,0.0283
800.0,548.7344,509.4078,0.0302
820.0,546.9688,509.3036,0.0302
840.0,556.0,509.1664,0.0333
860.0,546.6719,509.4388,0.0285
880.0,555.4062,509.5624,0.0312
900.0,546.4688,509.3388,0.0263
920.0,555.375,509.995,0.0322
940.0,557.625,508.9675,0.0329
960.0,564.9688,509.4239,0.0375
980.0,573.2969,509.7789,0.0331
1000.0,549.3125,508.8803,0.0333
1020.0,548.375,509.6956,0.0289
1040.0,546.7344,509.2757,0.0288
1060.0,561.1719,509.3586,0.0375
1080.0,556.9688,509.9766,0.0364
1100.0,567.9688,508.949,0.0426
1120.0,566.625,509.1582,0.0395
1140.0,559.625,510.181,0.0456
1160.0,564.2656,509.3864,0.0412
1180.0,562.7812,509.4918,0.0334
1200.0,557.2344,509.479,0.0323
1220.0,564.8438,509.4526,0.0365
1240.0,552.375,509.4904,0.0318
1260.0,557.1406,509.4674,0.0286
1280.0,549.3594,509.4768,0.0294
1300.0,554.8438,509.477,0.0309
1320.0,546.8281,509.0594,0.0302
1340.0,550.0312,509.5879,0.0276
1360.0,554.9062,509.374,0.0321
1380.0,554.1875,509.9822,0.0303
1400.0,551.4219,509.0723,0.028
1420.0,545.4219,509.6263,0.0257
1440.0,547.0938,509.986,0.0234
1460.0,564.2344,509.0818,0.0342
1480.0,589.9062,509.619,0.0497
1500.0,611.0,510.6291,0.079
1520.0,593.9531,509.5168,0.0621
1540.0,564.1406,508.8184,0.0369
1560.0,572.0625,509.8556,0.0391
1580.0,557.7344,508.7828,0.0364
1600.0,637.375,510.3362,0.0616
1620.0,564.5469,508.814,0.0394
1640.0,561.0625,509.9126,0.0343
1660.0,564.9688,509.4683,0.04
1680.0,597.2969,509.871,0.0628
1700.0,580.4844,508.5156,0.043
1720.0,549.4844,509.9683,0.031
1740.0,568.0625,509.6204,0.0313
1760.0,565.1094,509.3914,0.0479
1780.0,559.5625,509.5838,0.0308
1800.0,564.375,509.4217,0.034
1820.0,566.3594,509.4475,0.0363
1840.0,585.1562,510.208,0.0507
1860.0,572.9844,509.0201,0.0387
1880.0,561.9531,509.7888,0.034
1900.0,552.4062,509.2826,0.0276
1920.0,584.4219,509.5131,0.0542
1940.0,565.5469,509.2998,0.0386
1960.0,553.0469,509.464,0.0309
1980.0,553.3281,509.896,0.0287
2000.0,568.2031,509.0254,0.0344
2020.0,553.2344,509.6404,0.0307
2040.0,551.75,509.5112,0.0319
2060.0,558.2969,509.6662,0.0344
2080.0,546.9375,508.9495,0.0282
2100.0,549.2812,510.2651,0.0294
2120.0,566.1875,508.5797,0.0316
2140.0,551.75,510.1786,0.0312
2160.0,557.6094,508.9734,0.03
2180.0,547.6562,509.8846,0.0265
2200.0,551.1094,509.4478,0.0263
2220.0,551.3281,509.701,0.0303
2240.0,559.1719,509.4688,0.0292
2260.0,545.375,509.7817,0.0239
2280.0,547.9375,509.5256,0.0286
2300.0,566.6562,509.2216,0.0311
2320.0,563.1094,509.379,0.0313
2340.0,547.7656,509.5788,0.0285
2360.0,548.9844,509.1036,0.0282
2380.0,554.4688,510.2332,0.0337
2400.0,551.3281,509.2174,0.0284
2420.0,549.3125,509.1608,0.0288
2440.0,544.3906,509.6916,0.0244
2460.0,560.875,509.5658,0.0293
2480.0,545.8594,509.2477,0.027
2500.0,555.1719,509.773,0.0289
2520.0,550.2812,509.1607,0.0275
2540.0,554.625,509.7546,0.0298
2560.0,540.9688,509.1512,0.0234
2580.0,555.5,510.0389,0.0279
2600.0,537.5625,509.0796,0.0245
2620.0,554.1875,509.469,0.0273
2640.0,550.6719,509.871,0.027
2660.0,553.125,509.2888,0.0303
2680.0,546.2969,509.1444,0.0278
2700.0,539.0938,509.6396,0.0252
2720.0,543.25,509.7868,0.0253
2740.0,544.3281,508.7368,0.0255
2760.0,545.5781,509.9947,0.0262
2780.0,545.6562,509.659,0.0277
2800.0,547.25,509.5504,0.025
2820.0,552.625,509.8882,0.0277
2840.0,540.0938,509.4074,0.0225
2860.0,534.25,509.1675,0.0183
2880.0,539.8125,509.2114,0.0206
2900.0,536.6562,509.8349,0.0181
2920.0,540.0469,509.3566,0.02
2940.0,542.7344,508.8547,0.0224
2960.0,552.2344,510.0422,0.0241
2980.0,551.0312,509.571,0.0244

=== FILE: Background.output000000103.wav.3dfeufiq.ingestion-84f9b89597-kbmgb.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,546.3594,509.9878,0.0255
40.0,543.3281,510.1718,0.0233
60.0,548.9688,509.6812,0.0246
80.0,536.5781,509.8645,0.0209
100.0,536.3281,509.7784,0.0187
120.0,532.875,510.0237,0.0189
140.0,533.4375,510.0908,0.0167
160.0,535.3594,510.2434,0.0213
180.0,535.8438,510.1404,0.0178
200.0,537.375,509.993,0.0177
220.0,532.4062,509.7826,0.0178
240.0,538.3281,509.9664,0.0184
260.0,535.1719,510.0152,0.0201
280.0,534.7031,509.732,0.0189
300.0,534.9688,510.161,0.0182
320.0,536.4219,509.7538,0.0183
340.0,533.5156,510.1122,0.0181
360.0,535.1562,510.1538,0.0216
380.0,530.5625,509.899,0.0177
400.0,535.8594,510.3284,0.0192
420.0,533.9531,510.3258,0.016
440.0,536.9844,509.2617,0.019
460.0,538.0156,510.3203,0.0189
480.0,532.3281,510.2002,0.0173
500.0,534.3125,509.9762,0.0193
520.0,533.1406,509.1786,0.0199
540.0,546.6406,510.8026,0.0202
560.0,534.8125,509.6244,0.0211
580.0,534.5625,509.8368,0.02
600.0,538.1562,509.949,0.0201
620.0,533.2812,510.153,0.0173
640.0,532.0156,510.3512,0.0194
660.0,535.8594,509.3538,0.0206
680.0,535.7656,509.9455,0.0156
700.0,542.2031,509.8508,0.0221
720.0,541.7812,510.3388,0.0179
740.0,538.4062,510.2819,0.022
760.0,543.7188,509.464,0.0236
780.0,535.625,510.7648,0.0205
800.0,534.8125,509.9416,0.0176
820.0,546.0625,509.089,0.0218
840.0,538.4219,510.4708,0.018
860.0,545.4531,510.4922,0.0211
880.0,542.2656,510.1494,0.0215
900.0,540.2344,509.8338,0.0215
920.0,535.7344,510.1112,0.0188
940.0,536.4375,509.6975,0.018
960.0,548.25,510.0187,0.0202
980.0,538.875,510.3015,0.019
1000.0,543.9531,509.7868,0.0215
1020.0,535.5625,510.05,0.0175
1040.0,534.5781,510.0296,0.0191
1060.0,537.0781,509.8687,0.0191
1080.0,537.3594,509.8851,0.0216
1100.0,545.6719,510.5946,0.0244
1120.0,542.4219,509.2797,0.0247
1140.0,539.5625,510.5872,0.0194
1160.0,546.3125,509.3716,0.028
1180.0,551.0469,509.8253,0.0228
1200.0,536.3281,510.5257,0.0217
1220.0,538.9062,509.624,0.0177
1240.0,539.2344,510.2656,0.0202
1260.0,538.1406,510.3964,0.0206
1280.0,542.375,509.9324,0.0187
1300.0,535.3594,510.4088,0.0191
1320.0,535.9219,509.4768,0.0219
1340.0,533.7031,510.4292,0.0192
1360.0,533.9219,509.4694,0.0212
1380.0,541.3594,510.1372,0.0187
1400.0,543.1719,510.2824,0.02
1420.0,537.2969,509.6642,0.0198
