=== FILE: Glass_Breaking.204777__ngruber__breaking-glass.wav.3dfe0lqj.ingestion-84f9b89597-w9mt8.s4.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,1023.0,509.8444,0.3936
40.0,1023.0,515.7932,0.4178
60.0,1023.0,502.0972,0.4166
80.0,1023.0,515.2625,0.3893
100.0,1023.0,511.9904,0.384
120.0,1011.4219,511.7168,0.4173
140.0,1004.7344,509.4342,0.3944
160.0,1023.0,506.0684,0.3831
180.0,1023.0,507.6749,0.3958
200.0,955.9219,506.2312,0.3612
220.0,971.8281,516.8629,0.3028
240.0,966.6094,508.5416,0.3247
260.0,1020.125,508.1998,0.3585
280.0,1015.5156,521.6192,0.3869
300.0,936.0,508.1289,0.3713
320.0,918.6094,505.4666,0.3107
340.0,979.0469,520.9965,0.2752
360.0,1022.5625,508.9942,0.2966
380.0,992.5625,513.3308,0.383
400.0,1010.7812,511.0636,0.3702
420.0,908.9375,512.9202,0.2493
440.0,884.2969,514.3661,0.2657
460.0,879.4844,520.5762,0.2116
480.0,727.875,505.5594,0.1265
500.0,679.3594,511.6266,0.1075
520.0,658.5625,512.3253,0.0902
540.0,668.9219,510.8644,0.087
560.0,692.9688,518.4734,0.1002
580.0,942.7656,510.5378,0.1877
600.0,975.4688,516.6872,0.2309
620.0,893.2812,506.7424,0.2461
640.0,768.2031,516.2929,0.1475
660.0,731.2812,512.5642,0.1252
680.0,699.25,514.2398,0.0733
700.0,572.8281,511.8772,0.0401
720.0,557.7969,511.8876,0.0324
740.0,542.9375,510.5191,0.0198
760.0,537.1094,512.398,0.0169
780.0,552.5938,511.7412,0.0216
800.0,566.7656,511.6242,0.0326
820.0,749.5,510.4442,0.1467
840.0,666.0781,512.9042,0.086
860.0,612.0781,511.6654,0.0656
880.0,603.9688,511.5402,0.0633
900.0,613.6406,512.5604,0.0526
920.0,551.9062,512.2706,0.0277
940.0,542.0156,512.355,0.0139
960.0,522.0469,512.3016,0.0083
980.0,519.2812,511.0188,0.005
1000.0,517.7344,512.3479,0.0037
1020.0,516.3125,512.235,0.0027
1040.0,513.8906,511.7441,0.0018
1060.0,513.5469,511.7599,0.0013
1080.0,513.9688,512.3001,0.0011
1100.0,512.1406,511.9927,1e-04
1120.0,512.2188,512.0006,1e-04
1140.0,1023.0,499.5305,0.3274
1160.0,1023.0,564.6923,0.6098
1180.0,1023.0,487.5612,0.7096
1200.0,1023.0,517.5684,0.6932
1220.0,1023.0,513.866,0.6399
1240.0,1023.0,528.096,0.5914
1260.0,1023.0,529.1058,0.5882
1280.0,1023.0,490.2364,0.6306
1300.0,1023.0,523.3852,0.5768
1320.0,1023.0,509.4634,0.6044
1340.0,1023.0,511.5438,0.6186
1360.0,1023.0,521.7506,0.5864
1380.0,1023.0,496.6374,0.5869
1400.0,1023.0,524.547,0.5687
1420.0,1023.0,486.1442,0.604
1440.0,1023.0,491.1194,0.6061
1460.0,1023.0,508.4908,0.5901
1480.0,1023.0,519.6152,0.6016
1500.0,1023.0,513.1568,0.638
1520.0,1023.0,498.819,0.6508
1540.0,1023.0,510.4843,0.6761
1560.0,1023.0,523.5236,0.6002
1580.0,1023.0,511.4152,0.6182
1600.0,1023.0,514.8798,0.5689
1620.0,1023.0,507.6817,0.6049
1640.0,1023.0,512.531,0.5828
1660.0,1023.0,503.9915,0.5779
1680.0,1023.0,513.6721,0.538
1700.0,1023.0,511.5382,0.4947
1720.0,1023.0,530.6507,0.4382
1740.0,1023.0,492.9042,0.5969
1760.0,1023.0,524.3864,0.4192
1780.0,945.7031,519.1686,0.3065
1800.0,861.7188,500.7591,0.2663
1820.0,935.8594,509.8664,0.3182
1840.0,1023.0,527.3986,0.3215
1860.0,1023.0,512.2718,0.5393
1880.0,987.5469,514.3166,0.3264
1900.0,867.5781,509.4896,0.2655
1920.0,879.2188,509.791,0.2265
1940.0,835.1875,516.9108,0.1852
1960.0,641.125,508.735,0.0991
1980.0,646.7656,514.4758,0.0726
2000.0,926.8594,514.9544,0.2048
2020.0,949.2031,513.8108,0.2205
2040.0,718.8594,511.3258,0.1216
2060.0,826.6875,511.2562,0.1517
2080.0,786.9375,511.959,0.1524
2100.0,987.2031,511.9328,0.2303
2120.0,597.4531,511.4301,0.0567
2140.0,593.8125,512.0266,0.0527
2160.0,592.9688,513.7894,0.0506
2180.0,690.5,513.6761,0.071
2200.0,857.9531,507.4188,0.1959
2220.0,779.375,513.7852,0.1041
2240.0,596.6094,511.0722,0.0393
2260.0,552.0781,509.9516,0.0352
2280.0,547.5781,516.4132,0.0248
2300.0,568.6406,508.0554,0.0316
2320.0,578.375,516.1402,0.0438
2340.0,582.3438,514.3228,0.0332
2360.0,543.3594,506.7304,0.0366
2380.0,542.2031,515.3606,0.0341
2400.0,533.25,509.0762,0.0213
2420.0,560.8281,512.5892,0.0129
2440.0,523.8125,511.4316,0.0096
2460.0,537.4062,511.9202,0.0092
2480.0,520.1875,511.934,0.0044
2500.0,521.4219,512.6818,0.007
2520.0,518.6406,511.503,0.0053
2540.0,520.0312,512.4627,0.0054
2560.0,522.3906,511.7314,0.0059
2580.0,544.0312,511.9712,0.0161
2600.0,535.5625,511.6664,0.0144
2620.0,520.25,512.3194,0.0055
2640.0,518.9688,511.9727,0.0055
2660.0,516.4844,512.1273,0.0041
2680.0,515.7656,511.9666,0.0039
2700.0,515.1094,511.4554,0.003
2720.0,515.0625,512.2734,0.0018
2740.0,514.4844,511.9278,0.0017
2760.0,514.8125,511.9098,0.0018
2780.0,517.9375,511.7836,0.0025
2800.0,521.7031,512.3009,0.0041
2820.0,560.4375,511.7308,0.0131
2840.0,515.2812,511.8958,0.002
2860.0,514.9375,511.974,0.0017
2880.0,513.5469,511.977,0.0009
2900.0,512.8281,512.013,0.0006
2920.0,512.8125,511.84,0.0004
2940.0,512.625,512.0458,0.0003
2960.0,512.4062,511.8807,0.0003
2980.0,512.25,511.9272,0.0003

=== FILE: Glass_Breaking.355340__samgd14__glass-breaking.wav.3dfbs3fk.ingestion-84f9b89597-kbmgb.s2.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,512.2031,512.0834,1e-04
40.0,512.2344,512.112,1e-04
60.0,1023.0,540.4694,0.2883
80.0,827.2188,530.1874,0.1763
100.0,714.875,510.786,0.1141
120.0,565.3594,503.4238,0.0351
140.0,539.75,502.5454,0.023
160.0,530.625,502.8677,0.0171
180.0,521.25,504.4372,0.0084
200.0,526.2656,505.9412,0.0151
220.0,516.5938,507.4243,0.0059
240.0,522.2656,508.7116,0.0074
260.0,525.375,509.453,0.0104
280.0,520.4219,510.0752,0.0074
300.0,527.2188,510.726,0.0125
320.0,526.6719,511.1112,0.0106
340.0,527.7188,511.474,0.0104
360.0,539.3906,511.7106,0.0111
380.0,527.375,512.023,0.0086
400.0,518.6406,512.0351,0.0037
420.0,524.7031,512.1824,0.0063
440.0,523.2188,512.2205,0.0046
460.0,517.7188,512.276,0.003
480.0,519.5625,512.3104,0.0029
500.0,525.9062,512.322,0.0053
520.0,524.2188,512.3595,0.007
540.0,524.0625,512.3848,0.0064
560.0,518.1875,512.3858,0.0031
580.0,516.1094,512.3612,0.002
600.0,515.625,512.3418,0.0014
620.0,514.5938,512.3068,0.0008
640.0,513.6562,512.2975,0.0006
660.0,513.9531,512.291,0.0004
680.0,517.3438,512.2516,0.0018
700.0,515.4375,512.2822,0.002
720.0,513.6094,512.2628,0.0009
740.0,516.25,512.2407,0.0019
760.0,514.4219,512.2198,0.0008
780.0,514.8438,512.194,0.0011
800.0,513.9219,512.2118,0.0011
820.0,513.7031,512.1978,0.0009
840.0,512.7344,512.1718,0.0004
860.0,512.9531,512.1657,0.0003
880.0,512.5625,512.1762,0.0003
900.0,512.4531,512.1381,0.0002
920.0,512.2188,512.1006,1e-04
940.0,512.2188,512.1004,1e-04
960.0,512.2344,512.1058,1e-04
980.0,512.3594,512.1134,1e-04
1000.0,512.5,512.096,0.0002
1020.0,512.3125,512.0778,0.0002
1040.0,512.5,512.0716,0.0002
1060.0,512.1875,512.0537,1e-04
1080.0,512.1562,512.0357,1e-04
1100.0,512.0625,511.9998,0.0
1120.0,512.0625,512.0,0.0
1140.0,512.0625,512.0,0.0
1160.0,512.0625,512.0,0.0
1180.0,512.0625,512.0001,0.0
1200.0,512.0625,511.9998,0.0
1220.0,512.0625,511.9997,0.0
1240.0,512.0625,511.9994,0.0
1260.0,512.0469,511.895,1e-04
1280.0,511.9062,511.7748,1e-04
1300.0,511.8125,511.7073,1e-04
1320.0,512.0156,511.8282,1e-04
1340.0,512.3281,512.1156,0.0002
1360.0,512.3906,512.2708,1e-04
1380.0,1023.0,531.4064,0.3247
1400.0,840.5156,518.937,0.2254
1420.0,659.375,510.1985,0.0971
1440.0,623.2344,508.4568,0.057
1460.0,548.5938,506.945,0.0239
1480.0,526.9531,507.1329,0.0162
1500.0,529.5781,508.0269,0.0113
1520.0,520.9688,508.6966,0.008
1540.0,527.9062,509.4328,0.0098
1560.0,533.8594,510.0102,0.0126
1580.0,649.4219,510.1038,0.067
1600.0,546.4062,510.9235,0.0206
1620.0,546.2812,511.18,0.0165
1640.0,531.2188,511.4378,0.0101
1660.0,519.3906,511.592,0.005
1680.0,532.5156,511.6706,0.01
1700.0,530.0938,511.7931,0.0084
1720.0,523.1719,512.0504,0.0062
1740.0,525.7812,511.9479,0.0067
1760.0,521.0781,512.0413,0.0054
1780.0,521.6406,512.1147,0.004
1800.0,518.1875,512.13,0.0038
1820.0,517.0625,512.1651,0.0025
1840.0,515.8125,512.1825,0.0024
1860.0,523.7344,512.1856,0.0053
1880.0,516.3438,512.1944,0.0026
1900.0,514.3125,512.2416,0.0013
1920.0,516.4531,512.1994,0.0015
1940.0,514.1094,512.1316,0.0008
1960.0,512.9688,512.1154,0.0005
1980.0,513.3125,512.1314,0.0006
2000.0,512.9062,512.179,0.0004
2020.0,512.6719,512.18,0.0003
2040.0,512.8281,512.1526,0.0004
2060.0,512.5938,512.1256,0.0002
2080.0,512.3906,512.1066,0.0002
2100.0,512.3125,512.0262,1e-04
2120.0,512.0625,512.0,0.0
2140.0,512.0625,512.0005,0.0
2160.0,512.0625,512.0001,0.0
2180.0,512.0625,512.0,0.0
2200.0,512.2031,512.0498,1e-04
2220.0,512.2344,512.1108,1e-04
2240.0,799.0312,512.3306,0.1008
2260.0,771.125,511.3558,0.1378
2280.0,644.2969,512.005,0.0802
2300.0,598.5781,511.8524,0.0452
2320.0,556.9844,512.1732,0.0216
2340.0,532.6562,512.0496,0.0117
2360.0,524.6719,512.0334,0.0081
2380.0,522.7656,512.0752,0.0068
2400.0,524.125,512.072,0.0078
2420.0,531.0469,512.114,0.0095
2440.0,537.1562,512.1308,0.0117
2460.0,521.7656,511.9788,0.0058
2480.0,522.5312,511.9548,0.0059
2500.0,519.5,511.973,0.0035
2520.0,522.0156,512.0157,0.0054
2540.0,516.8281,512.0282,0.0024
2560.0,515.9844,512.0322,0.0022
2580.0,516.3906,512.0006,0.0024
2600.0,522.4844,512.02,0.0034
2620.0,518.7656,511.9883,0.0043
2640.0,515.2656,511.9446,0.0015
2660.0,516.2344,511.9264,0.0019
2680.0,530.9844,511.9793,0.0058
2700.0,524.3438,512.0208,0.0054
2720.0,525.6719,512.0724,0.0052
2740.0,516.3906,512.0691,0.0021
2760.0,513.0469,512.065,0.0005
2780.0,512.5938,512.0538,0.0003
2800.0,512.2969,512.0252,1e-04
2820.0,512.125,511.9718,1e-04
2840.0,512.0938,511.9476,1e-04
2860.0,512.1875,511.9986,1e-04
2880.0,512.1875,512.0628,1e-04
2900.0,512.1406,512.0158,1e-04
2920.0,512.0781,511.9718,1e-04
2940.0,512.1094,511.9836,1e-04
2960.0,512.125,512.0096,1e-04
2980.0,512.1094,512.0122,1e-04

=== FILE: Glass_Breaking.396289__felix-blume__glass-hit-impact.wav.3dfd1n4o.ingestion-84f9b89597-pnvsl.s17.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,518.125,511.9605,0.0033
40.0,524.9531,511.9792,0.0037
60.0,522.5156,512.0243,0.006
80.0,528.0781,511.979,0.0096
100.0,521.7812,512.059,0.0071
120.0,521.4375,511.8662,0.0052
140.0,517.7812,512.2235,0.0037
160.0,516.0781,511.7752,0.0032
180.0,516.9531,512.0314,0.0027
200.0,515.9062,511.9966,0.0021
220.0,515.0469,512.08,0.002
240.0,514.875,512.0464,0.0019
260.0,514.25,511.909,0.0016
280.0,515.0,512.1733,0.0017
300.0,515.4062,511.7086,0.0023
320.0,514.75,512.2389,0.0014
340.0,513.9688,511.9242,0.0014
360.0,513.7812,511.9788,0.0011
380.0,513.8125,512.0154,0.0012
400.0,513.4844,511.8964,0.0012
420.0,513.8281,512.1796,0.0011
440.0,513.2031,511.8192,0.001
460.0,513.7188,512.2058,0.001
480.0,513.0312,511.8044,0.0009
500.0,513.7656,512.0798,0.0011
520.0,514.0,512.0344,0.0012
540.0,513.5469,511.9614,0.0009
560.0,513.4219,512.1182,0.0011
580.0,512.9062,511.838,0.0008
600.0,513.3281,512.0096,0.001
620.0,512.9062,511.9276,0.0008
640.0,513.1562,512.2141,0.0008
660.0,512.8906,511.8698,0.0011
680.0,513.5312,512.042,0.0009
700.0,513.1094,511.9434,0.0007
720.0,512.8438,512.0494,0.0008
740.0,513.2656,512.0814,0.001
760.0,512.5469,511.8699,0.0006
780.0,513.5938,512.2576,0.0013
800.0,512.4844,511.629,0.0007
820.0,513.5469,512.1604,0.001
840.0,512.9688,511.9824,0.0007
860.0,513.0312,511.9556,0.0009
880.0,512.9688,512.0863,0.0009
900.0,628.9531,512.3656,0.0543
920.0,584.0625,510.5027,0.0445
940.0,563.4688,511.5483,0.0385
960.0,557.0,512.72,0.0323
980.0,550.7812,513.138,0.0297
1000.0,542.2969,512.6012,0.0263
1020.0,539.7969,511.5286,0.0242
1040.0,528.9375,511.9742,0.016
1060.0,526.1719,511.9099,0.0123
1080.0,526.2969,511.8036,0.0104
1100.0,521.4688,511.7552,0.0081
1120.0,520.8125,511.7072,0.0059
1140.0,520.5625,512.1276,0.0071
1160.0,520.9688,512.488,0.0066
1180.0,519.8906,512.1108,0.0073
1200.0,520.2344,511.847,0.0054
1220.0,518.625,511.8005,0.005
1240.0,520.1094,512.1809,0.0055
1260.0,517.0156,511.8899,0.0054
1280.0,518.4531,512.1496,0.0057
1300.0,516.5312,511.5318,0.0052
1320.0,517.5938,512.1249,0.0055
1340.0,563.875,511.737,0.0272
1360.0,607.0156,512.3728,0.0522
1380.0,577.3281,512.2194,0.0351
1400.0,539.25,511.945,0.0214
1420.0,529.7031,512.1258,0.0114
1440.0,566.0781,511.276,0.0188
1460.0,806.0625,512.6815,0.1602
1480.0,668.7969,511.709,0.0867
1500.0,605.0156,512.1904,0.0474
1520.0,558.875,511.9708,0.0299
1540.0,565.2031,511.7396,0.0249
1560.0,540.5,511.9574,0.0207
1580.0,533.7188,511.9544,0.0164
1600.0,541.6562,512.5102,0.0134
1620.0,537.3594,511.579,0.0115
1640.0,684.6406,512.2888,0.1046
1660.0,580.5,512.2674,0.0412
1680.0,555.3281,512.146,0.028
1700.0,547.2188,511.614,0.0207
1720.0,543.4844,511.9162,0.0193
1740.0,542.7031,512.0857,0.0176
1760.0,586.7188,511.7468,0.0481
1780.0,594.7812,512.189,0.0425
1800.0,543.5312,511.8574,0.0205
1820.0,539.0,512.162,0.0157
1840.0,536.0,511.8381,0.0128
1860.0,533.4375,512.093,0.0114
1880.0,741.2812,511.9798,0.1133
1900.0,625.875,511.8403,0.0649
1920.0,576.125,512.2564,0.035
1940.0,539.5625,511.8413,0.0177
1960.0,535.8438,512.095,0.0159
1980.0,533.875,511.7676,0.0133
2000.0,546.8125,512.2208,0.0151
2020.0,531.25,511.9988,0.0108
2040.0,524.4531,511.849,0.0089
2060.0,528.8125,512.1385,0.0108
2080.0,529.4688,511.8087,0.0092
2100.0,523.4062,512.1874,0.0067
2120.0,558.625,512.1739,0.0192
2140.0,609.2188,511.8954,0.0421
2160.0,562.6094,511.6442,0.0371
2180.0,543.9375,512.1436,0.018
2200.0,533.7812,512.1572,0.013
2220.0,529.2188,511.9169,0.0123
2240.0,526.2656,512.1703,0.0095
2260.0,524.2969,511.7175,0.0083
2280.0,519.9062,512.1878,0.0061
2300.0,521.6562,511.891,0.0072
2320.0,519.6719,512.1336,0.0064
2340.0,520.2344,511.8216,0.0047
2360.0,518.7344,512.0614,0.0045
2380.0,517.6719,512.1704,0.0043
2400.0,517.0938,511.9116,0.0039
2420.0,517.8438,512.0041,0.0037
2440.0,517.1094,511.8394,0.0036
2460.0,517.2812,512.1969,0.0034
2480.0,517.4375,511.7572,0.0031
2500.0,515.4844,512.1394,0.0027
2520.0,515.5,511.893,0.0026
2540.0,515.5312,512.1308,0.0024
2560.0,515.1875,512.0472,0.0027
2580.0,514.6875,511.8383,0.0018
2600.0,515.625,512.2826,0.0021
2620.0,515.3281,511.6978,0.0022
2640.0,514.625,512.1906,0.0018
2660.0,514.0156,511.8652,0.0016
2680.0,514.25,512.0708,0.0017
2700.0,796.9375,512.0566,0.101
2720.0,665.6406,511.7267,0.0657
2740.0,715.9844,512.0736,0.0811
2760.0,616.4688,511.8601,0.057
2780.0,565.7969,512.454,0.0353
2800.0,543.5938,511.8394,0.0243
2820.0,550.5625,511.995,0.0211
2840.0,542.625,512.0044,0.0167
2860.0,528.1094,511.9634,0.0111
2880.0,551.6406,512.1386,0.0165
2900.0,533.8438,511.793,0.0123
2920.0,524.4375,512.1581,0.0085
2940.0,527.5938,511.8458,0.0082
2960.0,522.4688,512.1688,0.0068
2980.0,525.125,511.8656,0.0066

=== FILE: Glass_Breaking.396289__felix-blume__glass-hit-impact.wav.3dfd1n4o.ingestion-84f9b89597-pnvsl.s18.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,519.3438,512.093,0.0054
40.0,517.1406,512.0462,0.0042
60.0,519.9688,511.8312,0.005
80.0,518.7812,512.1744,0.0042
100.0,517.4844,511.8782,0.0041
120.0,516.8438,511.9664,0.0039
140.0,528.0938,511.8104,0.0118
160.0,968.2969,517.8631,0.3702
180.0,961.5625,510.2554,0.3968
200.0,932.5312,494.5924,0.3884
220.0,759.2344,523.7722,0.2454
240.0,720.4844,521.5279,0.171
260.0,675.0,500.4278,0.161
280.0,675.8438,514.2752,0.1223
300.0,622.4375,513.8772,0.0948
320.0,601.7188,513.0542,0.0662
340.0,634.5938,512.1198,0.0748
360.0,612.9531,512.7874,0.0792
380.0,593.1719,508.4974,0.0553
400.0,566.7656,512.0883,0.0473
420.0,567.6406,514.0114,0.0488
440.0,586.9375,510.6549,0.0525
460.0,606.5,512.9179,0.0488
480.0,559.7656,509.9147,0.0354
500.0,563.7812,512.0432,0.0326
520.0,557.5156,513.0328,0.0369
540.0,564.875,511.3922,0.0298
560.0,541.5312,511.1508,0.0228
580.0,540.9062,512.4271,0.0261
600.0,541.375,512.711,0.0215
620.0,536.9531,511.5688,0.0178
640.0,535.8906,512.5316,0.0182
660.0,534.6406,512.2486,0.0172
680.0,532.7812,512.31,0.0165
700.0,527.7656,511.3552,0.0134
720.0,530.625,512.4134,0.0147
740.0,522.8438,511.8298,0.0112
760.0,536.5938,512.4782,0.0134
780.0,530.3438,511.4784,0.015
800.0,528.7812,512.0241,0.0103
820.0,527.625,511.9864,0.0106
840.0,520.2812,511.6654,0.0072
860.0,522.7344,512.1613,0.0086
880.0,930.875,512.414,0.2449
900.0,967.0,518.7294,0.3606
920.0,852.5156,518.3199,0.2757
940.0,827.3438,506.8138,0.223
960.0,721.9844,506.4884,0.1633
980.0,699.8906,509.2504,0.1336
1000.0,678.7656,508.4573,0.1232
1020.0,596.9375,514.039,0.0671
1040.0,597.9688,511.3473,0.0721
1060.0,614.7031,512.8154,0.0812
1080.0,592.2031,513.1153,0.0553
1100.0,590.2031,510.7732,0.0511
1120.0,566.2188,512.3562,0.0404
1140.0,581.3906,512.139,0.0456
1160.0,580.9375,511.6994,0.0479
1180.0,562.7188,511.5955,0.0394
1200.0,574.0156,511.9414,0.0403
1220.0,578.6875,511.8885,0.0464
1240.0,589.4688,512.7828,0.0464
1260.0,606.5156,511.8764,0.0515
1280.0,567.1406,512.3706,0.0407
1300.0,799.5469,512.5848,0.1559
1320.0,643.7188,512.9394,0.0819
1340.0,615.375,512.57,0.0698
1360.0,574.5,511.5694,0.0484
1380.0,575.0781,511.1496,0.0385
1400.0,573.4375,512.2184,0.0361
1420.0,556.0781,511.7354,0.0333
1440.0,567.2812,508.4892,0.0463
1460.0,610.125,510.4586,0.1029
1480.0,669.5781,520.2052,0.0887
1500.0,938.0781,506.8251,0.2276
1520.0,874.1406,516.3352,0.1986
1540.0,857.7344,511.0508,0.1804
1560.0,968.2969,514.0198,0.2976
1580.0,931.7812,512.1317,0.2927
1600.0,962.9844,514.0138,0.3082
1620.0,958.0156,510.381,0.3284
1640.0,949.2969,509.7285,0.2542
1660.0,786.5,512.8775,0.1617
1680.0,774.9844,513.0914,0.1438
1700.0,734.7031,511.5904,0.1302
1720.0,692.6719,511.1986,0.1167
1740.0,652.6406,511.7136,0.0875
1760.0,664.9688,512.6761,0.0798
1780.0,631.375,511.8427,0.0772
1800.0,627.5469,511.7849,0.0681
1820.0,714.0625,512.221,0.09
1840.0,634.2031,512.8128,0.0622
1860.0,586.625,510.6942,0.0477
1880.0,595.125,512.1966,0.0466
1900.0,577.2188,512.0018,0.0407
1920.0,573.0625,511.7693,0.0342
1940.0,581.9375,512.6343,0.0392
1960.0,572.3906,512.1559,0.0337
1980.0,547.8281,511.9413,0.0258
2000.0,560.0156,511.9896,0.0261
2020.0,553.9062,511.8715,0.0247
2040.0,541.9062,511.9826,0.0222
2060.0,545.4375,512.4576,0.0185
2080.0,553.5469,511.5736,0.0238
2100.0,551.3594,511.9532,0.0244
2120.0,544.5156,512.1446,0.0174
2140.0,534.6562,511.951,0.0133
2160.0,536.0,511.9805,0.0131
2180.0,529.9375,511.757,0.0106
2200.0,525.5,512.1862,0.0078
2220.0,526.6719,511.8957,0.0098
2240.0,524.25,512.182,0.008
2260.0,523.5781,511.826,0.0085
2280.0,572.4375,512.2946,0.0174
2300.0,572.6719,511.7858,0.0418
2320.0,539.5312,512.0494,0.0192
2340.0,562.8906,511.8801,0.0217
2360.0,542.9062,511.9986,0.0141
2380.0,529.875,512.0517,0.011
2400.0,524.5469,512.088,0.0092
2420.0,524.6719,511.8748,0.0075
2440.0,696.75,512.333,0.0444
2460.0,694.5781,511.9008,0.1117
2480.0,646.1562,511.718,0.0793
2500.0,598.2031,512.128,0.0548
2520.0,580.7031,512.1584,0.045
2540.0,562.2656,511.6878,0.0312
2560.0,552.1406,512.0988,0.0237
2580.0,542.375,512.1511,0.0185
2600.0,540.0625,511.9432,0.0164
2620.0,538.2031,512.0068,0.0159
2640.0,533.8906,511.955,0.0126
2660.0,530.4688,512.1946,0.0117
2680.0,532.5625,511.7658,0.0117
2700.0,536.1094,512.0062,0.016
2720.0,549.5469,512.0196,0.0237
2740.0,550.7812,512.1297,0.027
2760.0,550.8906,511.4869,0.0277
2780.0,550.3125,512.6129,0.0243
2800.0,539.9219,512.1076,0.0189
2820.0,540.4062,511.9688,0.0171
2840.0,552.6719,511.789,0.0259
2860.0,540.5156,511.85,0.0175
2880.0,549.1562,512.0988,0.0183
2900.0,565.6875,512.0442,0.0277
2920.0,565.5938,511.8531,0.034
2940.0,558.0625,512.1065,0.0283
2960.0,543.5625,511.9143,0.0215
2980.0,538.6875,512.0008,0.0157

=== FILE: Glass_Breaking.396289__felix-blume__glass-hit-impact.wav.3dfd1n4o.ingestion-84f9b89597-pnvsl.s19.wav ===
Timestamp_ms,Peak,Mean,CV
20.0,532.4375,512.0182,0.0104
40.0,523.5625,511.9022,0.0076
60.0,523.4062,512.0258,0.0083
80.0,526.9375,512.0838,0.0089
100.0,524.5781,511.9995,0.008
120.0,519.5156,511.949,0.0066
140.0,518.5469,512.133,0.005
160.0,521.1094,511.8286,0.0061
180.0,519.1094,511.9234,0.0053
200.0,519.125,512.1132,0.0047
220.0,518.2188,512.0618,0.004
240.0,517.9375,511.8934,0.0038
260.0,518.4844,512.066,0.004
280.0,517.2656,511.9461,0.0034
300.0,515.7812,512.0078,0.0026
320.0,516.8125,512.0604,0.0026
340.0,515.6406,511.9318,0.0023
360.0,514.9688,512.1676,0.0022
380.0,514.6406,511.8014,0.0021
400.0,515.1406,512.0752,0.002
420.0,514.2031,511.9574,0.0019
440.0,514.6562,512.0537,0.002
460.0,515.3594,511.9981,0.0019
480.0,514.625,511.929,0.0019
500.0,514.3125,512.0894,0.0015
520.0,514.1094,511.8858,0.0014
540.0,514.0312,512.1861,0.0014
560.0,513.5938,511.8155,0.0012
580.0,513.6094,512.1756,0.0012
600.0,513.7344,511.8644,0.0012
620.0,513.6719,512.0024,0.0011
640.0,513.6562,512.0999,0.0012
660.0,512.8594,511.8397,0.001
680.0,513.625,512.1699,0.001
700.0,513.5938,511.8678,0.001
720.0,513.0469,512.0376,0.0008
740.0,512.9844,512.0057,0.0009
760.0,702.3438,514.4928,0.0386
780.0,964.2031,506.0459,0.2609
800.0,869.4531,515.0834,0.1571
820.0,699.2031,511.8348,0.1221
840.0,649.9531,510.5454,0.0821
860.0,616.4844,512.2396,0.0667
880.0,579.6875,511.055,0.0472
900.0,565.75,513.1593,0.0367
920.0,559.4688,511.2163,0.0284
940.0,558.5938,512.5464,0.0266
960.0,547.7031,511.8216,0.024
980.0,540.9062,512.3128,0.0203
1000.0,540.0,511.5894,0.0181
1020.0,534.7656,512.0616,0.0149
1040.0,534.3906,512.2266,0.0171
1060.0,531.1406,511.801,0.0138
1080.0,530.4844,512.503,0.0116
1100.0,526.75,511.517,0.0111
1120.0,525.5156,512.0379,0.0096
1140.0,526.1875,511.955,0.0095
1160.0,547.9062,512.0558,0.0187
1180.0,535.0938,511.752,0.0206
1200.0,895.1094,512.7812,0.1524
1220.0,702.7188,509.6661,0.1156
1240.0,803.2344,510.3086,0.148
1260.0,801.4531,515.6497,0.1384
1280.0,961.4688,510.8568,0.29
1300.0,884.2969,515.239,0.2158
1320.0,951.2656,507.9932,0.2679
1340.0,961.8281,517.852,0.2035
1360.0,965.8906,504.7642,0.4315
1380.0,960.7812,506.4723,0.3354
1400.0,892.5312,518.2586,0.2211
1420.0,826.125,500.253,0.2781
1440.0,868.9219,520.545,0.2389
1460.0,787.7969,516.3484,0.1942
1480.0,684.0,508.1209,0.1393
1500.0,920.0156,512.3386,0.2115
1520.0,781.2812,511.676,0.1731
1540.0,668.7812,511.5669,0.0941
1560.0,632.5781,513.0728,0.0758
1580.0,659.2188,513.39,0.0806
1600.0,630.4062,511.1824,0.0761
1620.0,588.0625,511.3022,0.055
1640.0,577.8906,512.3804,0.0482
1660.0,580.8281,511.5194,0.055
1680.0,967.6875,511.1342,0.2874
1700.0,825.9062,517.9435,0.1942
1720.0,765.7656,508.0132,0.1577
1740.0,627.0312,511.2143,0.1106
1760.0,635.4219,515.1544,0.0834
1780.0,867.9688,510.9708,0.1663
1800.0,737.5781,505.7784,0.1388
1820.0,784.125,518.49,0.116
1840.0,604.2188,510.9008,0.067
1860.0,583.4531,511.8956,0.0475
1880.0,580.3438,512.6531,0.0421
1900.0,574.0156,510.9772,0.0378
1920.0,569.5156,512.5856,0.0353
1940.0,547.4688,511.9485,0.0246
1960.0,565.8438,511.7192,0.0283
1980.0,616.25,512.0454,0.0457
2000.0,602.5,512.0738,0.0475
2020.0,571.0938,512.0119,0.0324
2040.0,555.6562,512.1564,0.0245
2060.0,548.7969,512.0832,0.0228
2080.0,559.2656,511.9291,0.023
2100.0,548.1094,511.5062,0.0218
2120.0,531.7031,512.1604,0.0156
2140.0,544.5938,511.9214,0.0192
