File_Name,Timestamp_ms,F1,F2,F3
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1060.0,512.0002,0.0006,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1080.0,512.0,-1e-04,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1100.0,512.0028,0.0027,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1120.0,511.9954,-0.0073,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1140.0,512.0003,0.0049,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1160.0,512.0017,0.0014,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1180.0,511.9996,-0.0022,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1200.0,512.0,0.0005,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1220.0,512.0006,0.0005,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1240.0,512.0002,-0.0004,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1260.0,512.0,-0.0002,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1280.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1300.0,512.0,-1e-04,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1320.0,512.0,1e-04,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1340.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1360.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1380.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1400.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1420.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1440.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1460.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1480.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1500.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1520.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1540.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1560.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1580.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1600.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1620.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1640.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1660.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1680.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1700.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1720.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1740.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1760.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1780.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1800.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1820.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1840.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1860.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1880.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1900.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1920.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1940.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1960.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,1980.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2000.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2020.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2040.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2060.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2080.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2100.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2120.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2140.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2160.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2180.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2200.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2220.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2240.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2260.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2280.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2300.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2320.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2340.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2360.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2380.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2400.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2420.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2440.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2460.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2480.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2500.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2520.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2540.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2560.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2580.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2600.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2620.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2640.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2660.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2680.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2700.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2720.0,512.0,0.0,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2740.0,512.0002,0.0002,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2760.0,511.9972,-0.0031,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2780.0,512.0128,0.0156,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2800.0,511.3928,-0.6199,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2820.0,499.2506,-12.1423,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2840.0,516.112,16.8615,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2860.0,525.7136,9.6016,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2880.0,518.8906,-6.823,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2900.0,515.5259,-3.3647,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2920.0,512.526,-2.9998,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2940.0,509.188,-3.3381,0.0
Glass_Breaking.607910__ienba__glass-bottle-breaking.wav.3dfbs4kl.ingestion-84f9b89597-w9mt8.s4.wav,2960.0,509.1074,-0.0806,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,0.0,510.8206,-1.1794,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,20.0,510.5274,-0.2933,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,40.0,510.9138,0.3864,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,60.0,510.6352,-0.2786,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,80.0,510.5098,-0.1254,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,100.0,510.7748,0.2651,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,120.0,510.6632,-0.1116,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,140.0,510.873,0.2098,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,160.0,510.5753,-0.2978,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,180.0,510.6849,0.1096,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,200.0,510.435,-0.2499,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,220.0,510.6522,0.2171,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,240.0,510.6976,0.0454,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,260.0,510.7888,0.0912,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,280.0,510.5244,-0.2644,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,300.0,510.6309,0.1065,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,320.0,510.7082,0.0774,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,340.0,510.7779,0.0696,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,360.0,510.5018,-0.2761,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,380.0,510.5814,0.0796,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,400.0,510.768,0.1866,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,420.0,510.6664,-0.1016,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,440.0,510.7694,0.1029,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,460.0,510.686,-0.0833,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,480.0,510.6064,-0.0797,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,500.0,510.6564,0.0501,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,520.0,510.6612,0.0048,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,540.0,510.6292,-0.032,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,560.0,510.6286,-0.0006,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,580.0,510.7612,0.1327,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,600.0,510.6771,-0.0842,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,620.0,510.7216,0.0446,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,640.0,510.5686,-0.153,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,660.0,510.6936,0.125,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,680.0,510.8266,0.133,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,700.0,510.7076,-0.119,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,720.0,510.5888,-0.1189,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,740.0,510.7506,0.1619,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,760.0,510.7456,-0.005,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,780.0,510.9444,0.1987,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,800.0,510.8016,-0.1428,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,820.0,510.5816,-0.22,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,840.0,510.8653,0.2837,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,860.0,510.9198,0.0546,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,880.0,510.5564,-0.3635,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,900.0,510.6788,0.1224,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,920.0,510.9642,0.2854,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,940.0,510.4186,-0.5456,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,960.0,510.616,0.1974,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,980.0,511.0498,0.4337,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1000.0,510.6,-0.4497,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1020.0,510.7976,0.1976,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1040.0,510.567,-0.2307,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1060.0,510.934,0.3671,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1080.0,510.9866,0.0525,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1100.0,510.5806,-0.406,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1120.0,510.7496,0.169,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1140.0,510.3679,-0.3816,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1160.0,511.2056,0.8377,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1180.0,510.5631,-0.6425,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1200.0,510.9844,0.4213,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1220.0,510.4036,-0.5808,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1240.0,511.1863,0.7828,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1260.0,510.0117,-1.1746,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1280.0,511.2036,1.1919,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1300.0,510.2249,-0.9787,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1320.0,510.8226,0.5977,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1340.0,510.9066,0.084,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1360.0,510.2936,-0.613,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1380.0,510.724,0.4304,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1400.0,511.0083,0.2843,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1420.0,510.5842,-0.4241,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1440.0,510.8246,0.2404,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1460.0,510.7324,-0.0921,0.0
Glass_Breaking.619039__mrrap4food__breaking-glass-1.wav.3dfbs6rm.ingestion-84f9b89597-pnvsl.s7.wav,1480.0,510.816,0.0835,0.0
